"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation",49,0.592834666023918,1.97701197348451,0.000122922750118417,0.00205670747759108,0.00160365384988524,1513,"tags=39%, list=13%, signal=34%","EBI3/SOCS1/RUNX3/HLX/IL2RG/IL12RB1/ADA/NFKBID/LGALS9/MALT1/AP3D1/IL12A/HLA-DRB1/RASAL3/HLA-DRA/CD81/HLA-A/PRKCZ/PNP"
"GO:0050792","GO:0050792","regulation of viral process",120,0.465184523793509,1.78050051880187,0.000124240465878265,0.00207153721231746,0.00161521687547145,1712,"tags=30%, list=15%, signal=26%","MX1/OAS1/ISG20/OAS3/CXCL8/OAS2/CIITA/MDFIC/IFITM3/FURIN/STAT1/ISG15/BST2/IFIH1/RSAD2/IFIT1/LGALS9/CD74/TRIM8/TMEM250/APOBEC3G/HLA-DRB1/APOBEC3F/MORC2/LY6E/NOTCH1/TRIM21/TNIP1/CCL5/PLSCR1/CD4/TRIM26/N4BP1/NECTIN2/LGALS1/ZNFX1"
"GO:0002274","GO:0002274","myeloid leukocyte activation",142,0.453277328768445,1.7762981573192,0.000133227179278117,0.0022136917470364,0.00172605746382175,1758,"tags=32%, list=16%, signal=28%","PTAFR/CD2/SUCNR1/ANXA3/BATF3/RELB/IL1RL1/CXCL8/CNR2/TYROBP/IFI35/ZC3H12A/CEBPA/ITGAM/FCER1G/IL15/SPHK1/MILR1/GRN/TNIP2/PIK3CD/SBNO2/SPI1/IFNGR2/LGALS9/CD74/TMEM229B/PYCARD/HYAL2/RASGRP1/BATF/TICAM1/BCR/PREX1/TLR6/RAC2/DOCK2/CCL5/ITGB2/PLSCR1/LYN/CD300A/NECTIN2/NAGLU/MYD88/GPR137B"
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport",25,0.694638687495172,2.01854667328027,0.000143255816095149,0.00237211872030657,0.00184958598130833,1340,"tags=32%, list=12%, signal=28%","DMD/FXYD2/FXYD6/SCN1B/COMMD1/YWHAH/NEDD4L/CHP1"
"GO:0036230","GO:0036230","granulocyte activation",31,0.642564317074459,1.96550229199408,0.000146706018210548,0.00242090137267027,0.00188762274109212,1852,"tags=52%, list=16%, signal=43%","PTAFR/ANXA3/CXCL8/TYROBP/ITGAM/FCER1G/IL15/GRN/SPI1/BCR/PREX1/CCL5/ITGB2/CD300A/MYD88/PRKCD"
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment",54,-0.505190139115747,-1.89416691925277,0.000147318069766113,0.00242267592813998,0.00188900639566713,793,"tags=28%, list=7%, signal=26%","NDC80/CDC23/INCENP/ZW10/KIF14/KIF18A/CDCA8/KIFC1/BIRC5/PSRC1/KIF2C/CCNB1/AURKB/CENPE/NUF2"
"GO:0070848","GO:0070848","response to growth factor",359,0.360664895261654,1.54750367033525,0.000149851745164064,0.00245593201460013,0.00191493679737229,2262,"tags=28%, list=20%, signal=23%","CCL2/LGMN/FAM89B/LRG1/GATA3/ANXA3/NBL1/SAP30/RUNX3/TMEM204/HTRA3/RAPGEF1/CXCL8/BCL9L/EGR1/FLT1/LPXN/SPHK1/NRP2/MAPKAPK2/FURIN/CLDN5/DUSP6/ZBTB7A/TNFRSF1B/CDC34/NDN/TGFB1I1/GIPC1/SMAD1/PMEPA1/PIK3CD/SPI1/IL1B/CD44/CHST11/FERMT1/HSPA1A/STUB1/MAGI2/CFLAR/MAPK3/HYAL2/SULF2/DDIT4/RUNX2/SRC/PPP1R9B/ROBO1/TGFB1/IL12A/SMAD3/ZYX/MTMR4/PDCD5/CRIM1/ARRB2/DUSP22/EMD/URI1/TP53/NOTCH1/AKT1/HSPB1/ENG/INSR/SAP30L/CCL5/MAPK1/EID2/GCLM/ILK/GDF3/ITGB1BP1/PTP4A3/VEGFB/MYO1C/IER2/SPINT2/FKBP1A/EMILIN1/ARF6/ACVR1B/CSNK1E/TWF2/ING1/DUSP3/FOS/CORO1A/IGF1R/ARPC3/TGFBR1/ID1/CBL/HTRA2/PML/MAPK7/KMT2A/ZPR1/LTBP3/GRB2/FYN"
"GO:0050866","GO:0050866","negative regulation of cell activation",120,0.462111601872531,1.76873886553378,0.000152190381191182,0.00248577622612264,0.0019382068954423,1898,"tags=37%, list=17%, signal=31%","LGALS3/SOCS1/RUNX3/HLA-F/CNR2/HLX/SDC4/TYROBP/ZC3H12A/CEBPB/BTN2A2/MILR1/LILRB2/LAG3/GRN/FGL2/SPI1/TNFAIP3/LST1/CEACAM1/PGLYRP2/LGALS9/CD74/ID2/JAK3/ARG2/ZBTB46/HLA-DRB1/IL2RA/ASCL2/SH2B3/DUSP22/BCR/LOXL3/LYN/CD300A/PAWR/MDK/PAG1/DAPL1/EMILIN1/VSIR/PRKCD/DUSP3"
"GO:0007162","GO:0007162","negative regulation of cell adhesion",152,0.438465097156741,1.72405101693596,0.000155868020383212,0.00253721435213622,0.00197831417842314,2150,"tags=38%, list=19%, signal=31%","LGALS3/EPCAM/SOCS1/RUNX3/HLX/SDC4/MUC1/ZC3H12A/CEBPB/RGCC/LPXN/GBP1/BTN2A2/LILRB2/LAG3/FGL2/SPI1/CEACAM1/LGALS9/CD74/PPM1F/PLXNB2/CLDN7/NOTCH4/JAK3/ARG2/AKNA/SRC/DUSP1/TGFB1/HLA-DRB1/IL2RA/ASCL2/SH2B3/DUSP22/NOTCH1/AKT1/LOXL3/CCL28/PLXND1/CD300A/ITGB1BP1/PAWR/SPINT2/MMP2/MDK/PAG1/DAPL1/HOXA7/VSIR/PRKCD/DUSP3/MAD2L2/MYADM/IL4R/MAPK7/CBLB"
"GO:0072678","GO:0072678","T cell migration",47,0.581254712785915,1.92598085192975,0.000157261688354113,0.00255125211985288,0.00198925969230292,2011,"tags=40%, list=18%, signal=33%","CXCL11/CCL2/ADAM8/RIPK3/ICAM1/FUT7/PIK3CD/PYCARD/PLEC/ASCL2/SPNS2/CCL5/GPR183/SLC12A2/IL27RA/TMEM102/CD99/CORO1A/SELENOK"
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",160,0.430073369027836,1.70391081790162,0.000159847928867781,0.00257635628393466,0.00200883388543274,1980,"tags=31%, list=18%, signal=26%","CD40/OAS1/GBP5/OAS3/BIRC3/IRF7/LY96/NINJ1/IFI35/NFKBIA/FLOT1/ZNRF1/NAGK/UNC93B1/MAPKAPK2/TNIP2/TNFAIP3/IFIH1/RSAD2/ZDHHC12/HSPA1A/NLRP1/DHX58/PYCARD/CASP1/RFTN1/SRC/TRAF3/CYBA/CGAS/TICAM1/GBP2/RNF125/ARRB2/TLR6/TNIP1/OTULIN/FOSL1/UFD1/LYN/CD300A/TIFA/NAGLU/MYD88/SIRT2/OTUD4/IRF3/NPLOC4/NLRP3/LRCH4"
"GO:0099536","GO:0099536","synaptic signaling",306,0.371812109243178,1.57172371341,0.000159882168390781,0.00257635628393466,0.00200883388543274,2264,"tags=30%, list=20%, signal=24%","DMD/CCL2/PDLIM4/LGMN/PDE7B/AGRN/ACE/TPGS1/CNR2/TYROBP/S1PR2/PDE9A/HRAS/BRSK1/ACHE/GABARAP/FLOT1/PINK1/SLC7A11/DLGAP3/GRIK5/GHRL/LILRB2/ABHD6/ABR/SLC8A3/GIPC1/PIP5K1C/UNC119/GSK3A/IL1B/GNAI2/DISC1/SLC12A5/ZDHHC12/MAPK3/TMOD2/SLC1A4/KCMF1/RIC3/YTHDF1/DNAJC5/APBA3/RGS10/GNA11/ABAT/STX2/PRR7/ARRB2/GNA15/CHRNA5/BCR/SLC4A8/AKT1/STX11/YWHAH/MAPK1/CLSTN1/CACNA1A/GNB1/PRKCZ/SLC12A2/SLC38A1/DVL1/DLG4/RGS14/PARK7/NAPA/GRK2/PFN1/KCTD13/SQSTM1/CRHBP/DTNBP1/AKAP7/SLC12A7/RAC3/SRF/PDZD11/BTBD9/KIF1B/TBC1D24/SIPA1L1/GUCY1A1/KMT2A/CDK5/KCNMB1/MAPK9/SYNGR1/FYN/GIT1"
"GO:0090504","GO:0090504","epiboly",22,0.702104362905668,1.97461074072638,0.000160905021575898,0.00258416693514201,0.00201492399839982,793,"tags=36%, list=7%, signal=34%","LRG1/HBEGF/CARMIL2/FLNA/CD44/CEACAM1/FERMT1/RHOC"
"GO:0032729","GO:0032729","positive regulation of type II interferon production",45,0.595688981874659,1.95467688923857,0.000167829278645215,0.00268638732018107,0.00209462717242466,989,"tags=38%, list=9%, signal=35%","EBI3/CD2/BCL3/CLEC7A/IL18R1/HRAS/PDE4B/IL12RB1/HLA-DPA1/HLA-DPB1/ISG15/IL1B/IL12RB2/LGALS9/PYCARD/RASGRP1/IL12A"
"GO:0046636","GO:0046636","negative regulation of alpha-beta T cell activation",28,0.670103023996717,1.99664369174036,0.000168740078439489,0.00269199287929046,0.0020989979332375,2150,"tags=50%, list=19%, signal=41%","SOCS1/RUNX3/HLX/ZC3H12A/LGALS9/JAK3/ARG2/ASCL2/LOXL3/CD300A/DAPL1/VSIR/IL4R/CBLB"
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade",137,0.45274262245692,1.76249263610171,0.000171093616256908,0.00272050180551548,0.00212122688402169,1579,"tags=30%, list=14%, signal=26%","CTSH/CCL2/MAP2K2/RRAS/MAP3K12/TNFRSF11A/HRAS/GBP1/BTN2A2/CSK/DUSP6/ICAM1/SIRPA/IL1B/CD44/GNAI2/CEACAM1/LGALS9/CD74/CFLAR/PYCARD/MAPK3/SRC/RASGRP1/SEMA7A/TGFB1/HLA-DRB1/ARRB2/NOTCH1/ARRB1/TNIP1/CCL5/MAPK1/GPR183/CD4/PRKCZ/LYN/GSTP1/DDT/ITGB1BP1/GLIPR2"
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation",90,0.49393162773372,1.81784875195856,0.000179750898686963,0.00284487117962969,0.00221820004514409,1513,"tags=33%, list=13%, signal=29%","EBI3/TNFRSF4/CD40/ICOSLG/HLA-DMB/IL15/CDKN1A/IL12RB1/ADA/LILRB2/CD70/HLA-DPA1/HLA-DPB1/IL1B/LGALS9/CD74/PYCARD/NCK2/ST6GAL1/IL12A/IL2RA/TICAM1/RASAL3/CD81/EFNB1/CCL5/GPR183/HLA-A/CCDC88B/PNP"
"GO:0051302","GO:0051302","regulation of cell division",111,-0.397187342396296,-1.7076786982061,0.000180100132987802,0.00284487117962969,0.00221820004514409,1352,"tags=25%, list=12%, signal=22%","CSPP1/SMYD5/KLHL9/INTU/AURKA/KIF23/MBIP/TADA2A/KAT14/CAT/INCENP/CCP110/LBH/KIF14/CDCA8/BBS4/KIF20B/CIT/BIRC5/KLHL13/RACGAP1/PRC1/EREG/AURKB/TXNIP/ASPM/PLK1/KIF20A"
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration",58,0.551269925043946,1.90243767639901,0.000185840086482556,0.00292591506652208,0.00228139150170302,1672,"tags=33%, list=15%, signal=28%","LGMN/RRAS/CD40/GATA3/ANXA3/HMOX1/ZC3H12A/NRP2/GRN/PIK3CD/CALR/SPARC/TGFB1/AKT1/HSPB1/RAC1/ITGB1BP1/EMC10/ETS1"
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation",87,0.493912153458567,1.81249137663937,0.000195381033448356,0.00306607752489871,0.00239067883032612,1513,"tags=33%, list=13%, signal=29%","EBI3/TNFRSF4/CD40/ICOSLG/HLA-DMB/IL15/CDKN1A/IL12RB1/ADA/LILRB2/CD70/HLA-DPA1/HLA-DPB1/IL1B/LGALS9/CD74/PYCARD/NCK2/IL12A/IL2RA/TICAM1/RASAL3/CD81/EFNB1/CCL5/GPR183/HLA-A/CCDC88B/PNP"
"GO:0072539","GO:0072539","T-helper 17 cell differentiation",16,0.756874806789533,1.97438519313963,0.000196423718216962,0.00307239965758257,0.00239560831715321,1290,"tags=56%, list=11%, signal=50%","ZC3H12A/JUNB/IL12RB1/SOCS3/NFKBID/MALT1/BATF/ASCL2/LOXL3"
"GO:0045581","GO:0045581","negative regulation of T cell differentiation",27,0.666653365166628,1.9668844586904,0.000197432825818735,0.00307815723890119,0.00240009761256747,1290,"tags=37%, list=11%, signal=33%","SOCS1/RUNX3/HLX/ZC3H12A/LAG3/FGL2/CD74/JAK3/ASCL2/LOXL3"
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy",92,0.494275395762574,1.81926387666732,0.000205041553965152,0.00318643864770441,0.00248452668183971,3065,"tags=47%, list=27%, signal=34%","IER3/PHLDA2/COX7A1/PINK1/SLC2A6/ZBTB7A/JMJD8/GSK3A/PRELID1/DDIT4/COX17/SLC25A33/PPP1R3D/SIRT6/RPTOR/TP53/AKT1/INSR/DNAJC15/SLC25A23/PPP1R3F/IL10RB/CISD1/ISCU/PARK7/PPP1CA/CHCHD2/AK4/UQCC2/SELENOS/GIT1/ARL2/KAT2B/HDAC4/KHK/PHKG2/PHB2/PPARA/PASK/NOP53/APP/EIF6/SPHK2"
"GO:0002686","GO:0002686","negative regulation of leukocyte migration",28,0.664170675040769,1.97896762299283,0.000207156154560523,0.00320891565870848,0.00250205243386003,1787,"tags=54%, list=16%, signal=45%","CCL2/NBL1/HMOX1/ADA/DUSP1/BCR/AKT1/CCL28/MMP28/CD300A/DDT/DPP4/IL27RA/HOXA7/EMILIN1"
"GO:0002709","GO:0002709","regulation of T cell mediated immunity",53,0.563081343526681,1.91927471299607,0.000217014783393774,0.00335081990307686,0.00261269786607431,1978,"tags=49%, list=18%, signal=41%","GATA3/HLA-F/IL18R1/IL12RB1/RIPK3/TNFRSF1B/FUT7/IL1B/RSAD2/CEACAM1/MALT1/IL12A/HLA-DRB1/HLA-C/HLA-B/DUSP22/HLA-DRA/CD81/ARID5A/HLA-A/WAS/PRKCZ/NECTIN2/TAP2/B2M/NLRP3"
"GO:0032640","GO:0032640","tumor necrosis factor production",93,0.489735649846452,1.80623166441118,0.000219783837403952,0.00337189133295137,0.00262912765981456,2087,"tags=38%, list=19%, signal=31%","PTAFR/CD2/BCL3/OAS1/OAS3/CLEC7A/LY96/TYROBP/OAS2/ZC3H12A/C1QTNF4/MAPKAPK2/GHRL/SIRPA/TNFAIP3/IFIH1/LGALS9/PYCARD/ARG2/RASGRP1/TGFB1/CYBA/TICAM1/ARRB2/HSPB1/ARID5A/GSTP1/DDT/IL27RA/MYD88/VSIR/SELENOK/TSPO/CARD9/CD47"
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production",93,0.489735649846452,1.80623166441118,0.000219783837403952,0.00337189133295137,0.00262912765981456,2087,"tags=38%, list=19%, signal=31%","PTAFR/CD2/BCL3/OAS1/OAS3/CLEC7A/LY96/TYROBP/OAS2/ZC3H12A/C1QTNF4/MAPKAPK2/GHRL/SIRPA/TNFAIP3/IFIH1/LGALS9/PYCARD/ARG2/RASGRP1/TGFB1/CYBA/TICAM1/ARRB2/HSPB1/ARID5A/GSTP1/DDT/IL27RA/MYD88/VSIR/SELENOK/TSPO/CARD9/CD47"
"GO:0002698","GO:0002698","negative regulation of immune effector process",63,0.532548083474822,1.86599062063191,0.000226954145396601,0.00347080829998242,0.00270625509613044,1533,"tags=40%, list=14%, signal=34%","LGALS3/CD22/HLA-F/HLX/ZC3H12A/GRN/SERPING1/FGL2/SPI1/BST2/CEACAM1/PGLYRP2/LGALS9/SERPINB9/JAK3/CD96/TGFB1/ASCL2/HLA-B/ARRB2/DUSP22/BCR/LOXL3/HLA-A/CD300A"
"GO:0036344","GO:0036344","platelet morphogenesis",21,-0.663391680322293,-1.9988842636878,0.000231593878142008,0.00353052000900928,0.00275281344879239,315,"tags=29%, list=3%, signal=28%","ZNF385A/ACTN1/ZFPM1/CASP3/MPIG6B/GATA1"
"GO:0001935","GO:0001935","endothelial cell proliferation",73,0.515666394550654,1.82366820426285,0.000236203983623386,0.00358940357392247,0.00279872608177343,1746,"tags=36%, list=16%, signal=30%","CCL2/LRG1/TNFSF12/ALOX5/HMOX1/RGCC/FLT1/NRP2/VASH1/GHRL/PPP1R16B/POLD4/STAT1/PIK3CD/SPARC/EGFL7/IL12A/PRKX/SIRT6/RPTOR/AKT1/ITGB1BP1/EMC10/VEGFB/MYDGF/MDK"
"GO:1905820","GO:1905820","positive regulation of chromosome separation",26,-0.627800378066151,-1.985508400303,0.000242384317733384,0.0036717018730464,0.00286289562735396,2295,"tags=58%, list=20%, signal=46%","CDC16/MAD2L1BP/NCAPG2/ANAPC7/NCAPH/SMC2/NCAPD2/CDC23/INCENP/CDCA8/NCAPG/BIRC5/AURKB/CDC20/DLGAP5"
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation",57,0.545592682673268,1.87941295132282,0.000245400071303349,0.00370569541634805,0.00288940103815297,1773,"tags=35%, list=16%, signal=30%","GPR68/SOCS1/RUNX3/HLX/ZC3H12A/GPR137/LAG3/FGL2/CEACAM1/PGLYRP2/CD74/ID2/JAK3/ZBTB46/ASCL2/LOXL3/LYN/MDK/GPR137B/HOXA7"
"GO:0044319","GO:0044319","wound healing, spreading of cells",21,0.714717346032433,2.00240344774715,0.00024811123242072,0.00372321918151343,0.00290306465039638,793,"tags=38%, list=7%, signal=35%","LRG1/HBEGF/CARMIL2/FLNA/CD44/CEACAM1/FERMT1/RHOC"
"GO:0090505","GO:0090505","epiboly involved in wound healing",21,0.714717346032433,2.00240344774715,0.00024811123242072,0.00372321918151343,0.00290306465039638,793,"tags=38%, list=7%, signal=35%","LRG1/HBEGF/CARMIL2/FLNA/CD44/CEACAM1/FERMT1/RHOC"
"GO:0042832","GO:0042832","defense response to protozoan",16,0.746616830466684,1.94762621479641,0.000251951273315628,0.00376906546561261,0.00293881186812163,1707,"tags=69%, list=15%, signal=58%","BCL3/CD40/CLEC7A/NKG7/HRAS/GBP1/GBP4/BATF/GBP2/CCDC88B/MYD88"
"GO:0016032","GO:0016032","viral process",311,0.359838507868028,1.52423655295431,0.000260671873805187,0.00388741098761649,0.00303108811744051,1855,"tags=23%, list=16%, signal=19%","CCL2/TNFRSF4/MX1/OAS1/ISG20/OAS3/CTSL/MRC1/IRF7/CXCL8/OAS2/CIITA/ZC3H12A/MDFIC/USF2/IFITM3/FURIN/ICAM1/STAT1/GSK3A/ISG15/BST2/PARD6A/IFIH1/RSAD2/IFIT1/LGALS9/ST3GAL2/CD74/TRIM8/TMEM250/HSPA1A/MGAT4B/ST6GALNAC4/MGAT5/HYAL2/APOBEC3G/ST6GAL1/HLA-DRB1/APOBEC3F/MORC2/CHMP4B/LY6E/TP53/CD81/NOTCH1/AKT1/TRIM21/PCBP1/CHMP2A/TNIP1/INSR/EDEM2/CCL5/PLSCR1/CD4/ANPEP/SLC52A2/TRIM26/N4BP1/RAB1B/DPP4/NECTIN2/LGALS1/ZNFX1/EIF3B/PPIB/GRK2/ZNF639/IFITM2"
"GO:0051050","GO:0051050","positive regulation of transport",476,0.339226926521521,1.4876272349938,0.000262013320817338,0.00389531878193454,0.00303725397473447,1574,"tags=20%, list=14%, signal=18%","DMD/CXCL11/PTAFR/CCL2/LGALS3/CFP/GPR68/GPR27/FXYD2/HLA-F/CLEC7A/PRR5L/SDC4/IL2RG/ORAI1/TNFRSF11A/ZC3H12A/NFKBIA/CEBPB/RGCC/HRAS/ITGAM/FCER1G/ADAM8/IL15/ACHE/RAB15/FLOT1/PINK1/CLIP3/CAPN10/ABCA3/GHRL/SCN1B/NMB/LRAT/FLNA/DBI/BAG3/SIRPA/GSK3A/IL1B/PARD6A/IL15RA/RAB3D/MAGI2/SNF8/CALR/CHCHD10/PRELID1/PYCARD/HYAL2/COX17/PIK3R2/SRC/RXRA/EDEM1/TGFB1/RIPOR1/HLA-DRB1/SMAD3/CYBA/GNA11/G6PD/SYNGR3/ABAT/PDCD5/SIRT6/RAB27A/ARRB2/TRH/EMD/BCR/SLC4A8/CD81/ARRB1/AKT1/B3GAT3/RAC2/FIS1/CHMP2A/NEDD4L/INSR/DOCK2/EDEM2/CCL5/CHP1/ITGB2/SGK1/TRIM46/CD151/PRKCZ/SLC12A2/RAB29/BIN1/ITGB1BP1/SLC38A1"
"GO:0072538","GO:0072538","T-helper 17 type immune response",26,0.664860066903453,1.94875243856394,0.000272122584859349,0.00403312547066233,0.00314470446505752,2247,"tags=62%, list=20%, signal=49%","CLEC7A/ZC3H12A/JUNB/IL12RB1/SOCS3/NFKBID/MALT1/BATF/ASCL2/NOTCH1/ARID5A/LOXL3/IL27RA/IL17RA/CARD9/JAK1"
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity",144,0.427130007499949,1.67550419690274,0.000274259358126127,0.00405228750068204,0.00315964546349679,1668,"tags=33%, list=15%, signal=29%","PTAFR/CD40/GATA3/HLA-F/CLEC7A/IL18R1/TYROBP/ITGAM/IL12RB1/RIPK3/TNFRSF1B/ICAM1/LAG3/FUT7/SPI1/IL1B/BST2/RSAD2/CEACAM1/LGALS9/SERPINB9/JAK3/CD96/MALT1/RASGRP1/TGFB1/IL12A/HLA-DRB1/TICAM1/HLA-C/EXOSC6/HLA-B/ARRB2/DUSP22/BCR/HLA-DRA/CD81/ARID5A/RAC2/ITGB2/HLA-A/WAS/PRKCZ/LYN/CD300A/NECTIN2/TAP2/IL27RA"
"GO:0032508","GO:0032508","DNA duplex unwinding",69,-0.463266812464933,-1.85118509654697,0.00027519633344091,0.00405365887479525,0.00316071474991708,3403,"tags=48%, list=30%, signal=34%","HELB/HELQ/POLQ/MCM7/RAD50/MCM6/ASCC1/TWNK/DDX1/DSCC1/MCM3/RECQL5/ERCC2/WRN/MCM4/MNAT1/DNA2/DTD1/ASCC2/ERCC3/IGHMBP2/BRIP1/CHD1L/MRE11/RFC3/POT1/MCM2/SUPV3L1/CHTF18/FANCM/DDX11/TOP2A/RAD54B"
"GO:0050922","GO:0050922","negative regulation of chemotaxis",26,0.664504553130644,1.94771040225255,0.000279527168343601,0.00409234592190845,0.00319087977470535,1898,"tags=54%, list=17%, signal=45%","CCL2/NBL1/SEMA4A/SEMA3C/DUSP1/SEMA6B/ST6GAL1/ROBO1/SEMA7A/NOTCH1/MMP28/DDT/DPP4/DUSP3"
"GO:0090307","GO:0090307","mitotic spindle assembly",64,-0.45890249153178,-1.78166358889304,0.000279521575038448,0.00409234592190845,0.00319087977470535,1256,"tags=25%, list=11%, signal=22%","ABRAXAS2/CEP97/KIF23/CLASP2/INCENP/CDCA8/TPX2/KIFC1/BIRC5/RACGAP1/KIF11/PRC1/AURKB/KIF4A/CDC20/PLK1"
"GO:1903707","GO:1903707","negative regulation of hemopoiesis",60,0.536764087409247,1.86643060672434,0.00028041217700441,0.00409282454095799,0.00319125296306091,1773,"tags=35%, list=16%, signal=30%","GPR68/SOCS1/RUNX3/HLX/ZC3H12A/CEBPA/GPR137/LAG3/FGL2/CEACAM1/PGLYRP2/CD74/ID2/JAK3/ZBTB46/ASCL2/LOXL3/LYN/MDK/GPR137B/HOXA7"
"GO:0090231","GO:0090231","regulation of spindle checkpoint",19,-0.692254265659766,-2.05701523109229,0.000288323257177133,0.00413292024168535,0.00322251634180381,933,"tags=47%, list=8%, signal=44%","GEN1/NDC80/INCENP/MAD2L1/CDCA8/BIRC5/CCNB1/AURKB/KNL1"
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",19,-0.692254265659766,-2.05701523109229,0.000288323257177133,0.00413292024168535,0.00322251634180381,933,"tags=47%, list=8%, signal=44%","GEN1/NDC80/INCENP/MAD2L1/CDCA8/BIRC5/CCNB1/AURKB/KNL1"
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint",19,-0.692254265659766,-2.05701523109229,0.000288323257177133,0.00413292024168535,0.00322251634180381,933,"tags=47%, list=8%, signal=44%","GEN1/NDC80/INCENP/MAD2L1/CDCA8/BIRC5/CCNB1/AURKB/KNL1"
"GO:0070232","GO:0070232","regulation of T cell apoptotic process",26,0.663250232468387,1.9440338986227,0.000286931754696955,0.00413292024168535,0.00322251634180381,1339,"tags=42%, list=12%, signal=37%","LGALS3/BCL3/ADAM8/ADA/RIPK3/LGALS9/JAK3/PRELID1/ARG2/TP53/CCL5"
"GO:0002228","GO:0002228","natural killer cell mediated immunity",41,0.583349252806188,1.88586580365852,0.000285443199470463,0.00413292024168535,0.00322251634180381,2018,"tags=56%, list=18%, signal=46%","CD2/HLA-F/RNF19B/NKG7/LAG3/TUBB4B/CEACAM1/LGALS9/SERPINB9/CD96/RASGRP1/TGFB1/IL12A/HLA-B/RAB27A/ARRB2/PRDX1/HLA-A/NECTIN2/GFER/CORO1A/TUBB/PLEKHM2"
"GO:0010721","GO:0010721","negative regulation of cell development",128,0.442780489174607,1.70209080760785,0.000285560381362577,0.00413292024168535,0.00322251634180381,2182,"tags=33%, list=19%, signal=27%","GPR68/SOCS1/RUNX3/SEMA4A/HLX/ZC3H12A/SEMA3C/CEBPA/GPR137/LAG3/FGL2/RFLNB/GSK3A/IL1B/CEACAM1/PGLYRP2/CD74/ID2/JAK3/ZBTB46/SEMA6B/SEMA7A/ASCL2/DLL3/DNAJB11/TP53/NOTCH1/YWHAH/TMEM98/LOXL3/TRIM46/LYN/GDI1/MDK/GPR137B/HOXA7/SIRT2/B2M/DYNLT1/TSPO/IL4R/CDK5"
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation",36,0.608684891428425,1.91960281555126,0.000292669609583639,0.00418273650363284,0.00326135902659462,1513,"tags=39%, list=13%, signal=34%","SOCS1/RUNX3/HLX/IL2RG/IL12RB1/ADA/NFKBID/LGALS9/MALT1/AP3D1/HLA-DRB1/HLA-DRA/PRKCZ/PNP"
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation",92,0.486998757844591,1.79248098473852,0.000317734347844105,0.00452747874880532,0.0035301610972403,1513,"tags=29%, list=13%, signal=26%","GATA3/SOCS1/RUNX3/HLX/IL2RG/ADAM8/IL15/BTN2A2/IL12RB1/ADA/LILRB2/BRD7/SPI1/NFKBID/LGALS9/CD74/IL15RA/VNN1/MALT1/AP3D1/RASGRP1/HLA-DRB1/IL2RA/HLA-DRA/SMARCD2/PRKCZ/PNP"
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",62,0.529207854465417,1.84600332194271,0.000319767851008778,0.00454297402527855,0.00354224305835634,1241,"tags=32%, list=11%, signal=29%","PTAFR/CD2/OAS1/OAS3/CLEC7A/LY96/TYROBP/OAS2/ADAM8/C1QTNF4/MAPKAPK2/IFIH1/LGALS9/PYCARD/RASGRP1/TGFB1/CYBA/TICAM1/HSPB1/ARID5A"
"GO:0061982","GO:0061982","meiosis I cell cycle process",69,-0.460584264123414,-1.84046580179723,0.000321357704610366,0.00455209350306484,0.00354935368824429,1901,"tags=41%, list=17%, signal=34%","P3H4/FBXO5/MLH1/BRCA2/CDC25B/UBR2/BRIP1/FOXJ2/TRIP13/NDC1/RAD51AP1/PTTG1/MRE11/BAG6/AURKA/CCNB1IP1/RAD21/EME1/NDC80/ZCWPW1/FANCM/TOP2A/RAD54B/DMC1/STAG3/CDC20/CCNB2/PLK1"
"GO:0071347","GO:0071347","cellular response to interleukin-1",49,0.573449462565968,1.91236531642945,0.000328843605211567,0.00464443233007631,0.00362135202395525,1057,"tags=33%, list=9%, signal=30%","CCL2/CD40/MAPK11/CXCL8/EGR1/ZC3H12A/NFKBIA/GBP1/NFKB1/TNIP2/SIRPA/IL1B/PYCARD/MAPK3/HYAL2/GBP2"
"GO:0030261","GO:0030261","chromosome condensation",28,-0.610884089933525,-1.97008784304611,0.000334803288963351,0.00471473722463933,0.00367617008440389,2486,"tags=50%, list=22%, signal=39%","AKAP8/KDM4A/NCAPG2/ACIN1/NCAPH/SMARCA5/SMC2/DFFB/PHF13/NCAPD2/TOP2A/NUSAP1/NCAPG/PLK1"
